_2014CandidateDonations_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalExpenses,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalCandidateExpensesPartsABCD,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
478,Evie Mcgruddy,d23,Paul,Foster-Bell,,Wellington Central,National Party,"$10,700.24","$10,742.79","$10,700.24","$10,700.24",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,742.79",Submitted,25/10/2024 1:05 AM,25/10/2024 1:05 AM,25/10/2024 1:05 AM
477,Evie Mcgruddy,d23,Craig,Foss,,Tukituki,National Party,"$23,561.22","$19,567.21","$23,561.22","$23,561.22",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,567.21",Submitted,25/10/2024 12:59 AM,25/10/2024 12:59 AM,25/10/2024 12:59 AM
476,Evie Mcgruddy,d23,Christopher,Finlayson,,Rongotai,National Party,"$1,992.80","$4,970.41","$1,992.80","$1,992.80",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$4,970.41",Submitted,25/10/2024 12:42 AM,25/10/2024 12:42 AM,25/10/2024 12:42 AM
475,Evie Mcgruddy,d23,Sarah,Dowie,,Invercargill,National Party,"$19,500.00","$14,171.51","$19,500.00","$19,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,171.51",Submitted,25/10/2024 12:40 AM,25/10/2024 12:40 AM,25/10/2024 12:40 AM
474,Evie Mcgruddy,d23,Matt,Doocey,,Waimakariri,National Party,"$24,850.00","$23,287.90","$24,850.00","$24,850.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$23,287.90",Submitted,25/10/2024 12:28 AM,25/10/2024 12:28 AM,25/10/2024 12:28 AM
473,Evie Mcgruddy,d23,Jacqui,Dean,,Waitaki,National Party,"$15,000.00","$7,000.74","$15,000.00","$15,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,000.74",Submitted,25/10/2024 12:14 AM,25/10/2024 12:14 AM,25/10/2024 12:14 AM
472,Evie Mcgruddy,d23,Judith,Collins,,Papakura,National Party,"$19,180.59","$19,780.89","$19,180.59","$19,180.59",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,780.89",Submitted,25/10/2024 12:13 AM,25/10/2024 12:13 AM,25/10/2024 12:13 AM
471,Evie Mcgruddy,d23,Jonathan,Coleman,,Northcote,National Party,"$15,047.19","$14,572.25","$15,047.19","$15,047.19",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,572.25",Submitted,25/10/2024 12:11 AM,25/10/2024 12:11 AM,25/10/2024 12:11 AM
470,Evie Mcgruddy,d23,Gerry,Brownlee,,Ilam,National Party,"$15,000.00","$12,874.92","$15,000.00","$15,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,874.92",Submitted,25/10/2024 12:10 AM,25/10/2024 12:10 AM,25/10/2024 12:10 AM
469,Evie Mcgruddy,d23,Simeon,Brown,,Manurewa,National Party,"$14,721.47","$14,721.47","$14,721.47","$14,721.47",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,721.47",Submitted,25/10/2024 12:09 AM,25/10/2024 12:09 AM,25/10/2024 12:09 AM
468,Evie Mcgruddy,d23,Simon,Bridges,,Tauranga,National Party,"$37,400.00","$19,231.68","$37,400.00","$37,400.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,231.68",Submitted,25/10/2024 12:07 AM,25/10/2024 12:07 AM,25/10/2024 12:07 AM
467,Evie Mcgruddy,d23,Chester,Borrows,,Whanganui,National Party,"$15,000.00","$15,458.96","$15,000.00","$15,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,458.96",Submitted,24/10/2024 11:56 PM,24/10/2024 11:56 PM,24/10/2024 11:56 PM
466,Evie Mcgruddy,d23,Chris,Bishop,,Hutt South,National Party,"$26,419.00","$19,337.67","$26,419.00","$26,419.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,337.67",Submitted,24/10/2024 11:49 PM,24/10/2024 11:49 PM,24/10/2024 11:49 PM
465,Evie Mcgruddy,d23,Paula,Bennett,,Upper Harbour,National Party,"$18,658.00","$15,826.27","$18,658.00","$18,658.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,826.27",Submitted,24/10/2024 11:47 PM,24/10/2024 11:47 PM,24/10/2024 11:47 PM
464,Evie Mcgruddy,d23,David,Bennett,,Hamilton East,National Party,"$20,500.00","$13,439.45","$20,500.00","$20,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$13,439.45",Submitted,24/10/2024 11:44 PM,24/10/2024 11:44 PM,24/10/2024 11:44 PM
463,Evie Mcgruddy,d23,Andrew,Bayly,,Hunua,National Party,"$19,500.00","$14,939.41","$19,500.00","$19,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,939.41",Submitted,24/10/2024 11:40 PM,24/10/2024 11:40 PM,24/10/2024 11:40 PM
462,Evie Mcgruddy,d23,Maggie,Barry,,North Shore,National Party,"$14,854.07","$14,877.07","$14,854.07","$14,854.07",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,877.07",Submitted,24/10/2024 11:37 PM,24/10/2024 11:37 PM,24/10/2024 11:37 PM
461,Evie Mcgruddy,d23,Todd,Barclay,,Clutha-Southland,National Party,"$29,654.00","$15,905.74","$29,654.00","$29,654.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,905.74",Submitted,24/10/2024 11:35 PM,24/10/2024 11:35 PM,24/10/2024 11:35 PM
460,Evie Mcgruddy,d23,Kanwal,Bakshi,,Manukau East,National Party,"$10,000.00","$9,365.21","$10,000.00","$10,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,365.21",Submitted,24/10/2024 11:30 PM,24/10/2024 11:30 PM,24/10/2024 11:30 PM
459,Evie Mcgruddy,d23,Amy,Adams,,Selwyn,National Party,"$25,000.00","$17,627.01","$25,000.00","$25,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,627.01",Submitted,24/10/2024 11:16 PM,24/10/2024 11:16 PM,24/10/2024 11:16 PM
458,Evie Mcgruddy,d23,Jason,Woolston,,Kelston,United Future,$0.00,"$1,184.04",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,184.04",Submitted,24/10/2024 10:28 PM,24/10/2024 10:28 PM,24/10/2024 10:28 PM
457,Evie Mcgruddy,d23,Quentin,Todd,,Hamilton East,United Future,$96.00,$96.00,$96.00,$96.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$96.00,Submitted,24/10/2024 10:26 PM,24/10/2024 10:26 PM,24/10/2024 10:26 PM
456,Evie Mcgruddy,d23,Dave,Stonyer,,Hutt South,United Future,$0.00,$135.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$135.00,Submitted,24/10/2024 10:22 PM,24/10/2024 10:22 PM,24/10/2024 10:22 PM
455,Evie Mcgruddy,d23,Alan,Simmons,,Taupō,United Future,$0.00,"$2,390.00",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,390.00",Submitted,24/10/2024 10:19 PM,24/10/2024 10:19 PM,24/10/2024 10:19 PM
454,Evie Mcgruddy,d23,Ben,Rickard,,Bay of Plenty,United Future,$0.00,$335.50,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$335.50,Submitted,24/10/2024 10:17 PM,24/10/2024 10:17 PM,24/10/2024 10:17 PM
453,Evie Mcgruddy,d23,Sam,Park,,Christchurch East,United Future,$0.00,"$1,705.50",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,705.50",Submitted,24/10/2024 10:15 PM,24/10/2024 10:15 PM,24/10/2024 10:15 PM
452,Evie Mcgruddy,d23,Bryan,Mockridge,,Maungakiekie,United Future,$0.00,"$1,134.75",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,134.75",Submitted,24/10/2024 10:14 PM,24/10/2024 10:14 PM,24/10/2024 10:14 PM
451,Evie Mcgruddy,d23,James,Maxwell,,Tauranga,United Future,$0.00,$167.26,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$167.26,Submitted,24/10/2024 10:11 PM,24/10/2024 10:11 PM,24/10/2024 10:11 PM
450,Evie Mcgruddy,d23,Damian,Light,,Northcote,United Future,$0.00,"$1,863.50",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,863.50",Submitted,24/10/2024 10:09 PM,24/10/2024 10:09 PM,24/10/2024 10:09 PM
449,Evie Mcgruddy,d23,Sultan,Eusoff,,Rongotai,United Future,$0.00,"$3,661.60",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,661.60",Submitted,24/10/2024 10:06 PM,24/10/2024 10:06 PM,24/10/2024 10:06 PM
448,Evie Mcgruddy,d23,Peter,Dunne,,Ōhāriu,United Future,$0.00,"$17,062.62",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,062.62",Submitted,24/10/2024 10:03 PM,24/10/2024 10:03 PM,24/10/2024 10:03 PM
447,Evie Mcgruddy,d23,Vicky,Rose,,Ikaroa-Rāwhiti,The Expats,$0.00,$100.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$100.00,Submitted,24/10/2024 8:06 PM,24/10/2024 8:06 PM,24/10/2024 8:06 PM
446,Evie Mcgruddy,d23,Mary,O'Neill,,Napier,The Alliance,$0.00,$471.19,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$471.19,Submitted,24/10/2024 8:03 PM,24/10/2024 8:03 PM,24/10/2024 8:03 PM
445,Evie Mcgruddy,d23,John,Overton,,Rongotai,Patriotic Revolutionary Front,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,24/10/2024 7:54 PM,24/10/2024 7:54 PM,24/10/2024 7:54 PM
444,Evie Mcgruddy,d23,Tubby,Hansen,,Wigram,NZ Economic Euthenics Party,$0.00,$440.33,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$440.33,Submitted,24/10/2024 4:47 AM,24/10/2024 4:47 AM,24/10/2024 4:47 AM
443,Evie Mcgruddy,d23,Bill,Woods,,Selwyn,NZ First,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,24/10/2024 4:41 AM,24/10/2024 4:41 AM,24/10/2024 4:41 AM
442,Evie Mcgruddy,d23,Richard,Taurima,,Hamilton East,NZ First,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,24/10/2024 4:40 AM,24/10/2024 4:40 AM,24/10/2024 4:40 AM
441,Evie Mcgruddy,d23,Mere,Takoko,,East Coast,NZ First,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,24/10/2024 4:37 AM,24/10/2024 4:37 AM,24/10/2024 4:37 AM
440,Evie Mcgruddy,d23,Fletcher,Tabuteau,,Rotorua,NZ First,$0.00,"$3,604.11",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,604.11",Submitted,24/10/2024 4:35 AM,24/10/2024 4:35 AM,24/10/2024 4:35 AM
439,Evie Mcgruddy,d23,Barbara,Stewart,,Waikato,NZ First,$0.00,"$5,846.99",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,846.99",Submitted,24/10/2024 4:32 AM,24/10/2024 4:32 AM,24/10/2024 4:32 AM
438,Evie Mcgruddy,d23,Romuald Edward John,Rudzki,,Rangitīkei,NZ First,$0.00,$559.24,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$559.24,Submitted,24/10/2024 4:29 AM,24/10/2024 4:29 AM,24/10/2024 4:29 AM
437,Evie Mcgruddy,d23,Jon,Reeves,,Hunua,NZ First,$0.00,"$6,199.22",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,199.22",Submitted,24/10/2024 4:13 AM,24/10/2024 4:13 AM,24/10/2024 4:13 AM
436,Evie Mcgruddy,d23,Richard,Prosser,,Waimakariri,NZ First,$0.00,"$1,446.82",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,446.82",Submitted,24/10/2024 4:11 AM,24/10/2024 4:11 AM,24/10/2024 4:11 AM
435,Evie Mcgruddy,d23,Brent,Pierson,,Rongotai,NZ First,$0.00,"$2,478.86",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,478.86",Submitted,24/10/2024 4:09 AM,24/10/2024 4:09 AM,24/10/2024 4:09 AM
434,Evie Mcgruddy,d23,Edwin,Perry,,Taupō,NZ First,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,24/10/2024 4:08 AM,24/10/2024 4:08 AM,24/10/2024 4:08 AM
433,Evie Mcgruddy,d23,Mataroa,Paroro,,Hutt South,NZ First,$0.00,$610.63,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$610.63,Submitted,24/10/2024 4:03 AM,24/10/2024 4:03 AM,24/10/2024 4:03 AM
432,Evie Mcgruddy,d23,Pita,Paraone,,Whangārei,NZ First,$0.00,"$6,076.95",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,076.95",Submitted,24/10/2024 4:00 AM,24/10/2024 4:00 AM,24/10/2024 4:00 AM
431,Evie Mcgruddy,d23,Denis,O'Rourke,,Port Hills,NZ First,$0.00,"$10,332.25",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,332.25",Submitted,24/10/2024 3:58 AM,24/10/2024 3:58 AM,24/10/2024 3:58 AM
430,Evie Mcgruddy,d23,Clayton,Mitchell,,Tauranga,NZ First,"$4,553.40","$11,532.34","$4,553.40","$4,553.40",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$11,532.34",Submitted,24/10/2024 12:46 AM,24/10/2024 12:46 AM,24/10/2024 12:46 AM
429,Evie Mcgruddy,d23,Tracey,Martin,,Rodney,NZ First,$0.00,"$1,137.25",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,137.25",Submitted,23/10/2024 10:44 PM,23/10/2024 10:44 PM,23/10/2024 10:44 PM
428,Evie Mcgruddy,d23,Ron,Mark,,Wairarapa,NZ First,"$16,500.00","$25,491.34","$16,500.00","$16,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$25,491.34",Submitted,23/10/2024 10:42 PM,23/10/2024 10:42 PM,23/10/2024 10:42 PM
427,Evie Mcgruddy,d23,Cliff,Lyon,,Epsom,NZ First,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,Submitted,23/10/2024 10:17 PM,23/10/2024 10:17 PM,23/10/2024 10:17 PM
426,Evie Mcgruddy,d23,Asenati,Lole-Taylor,,Manukau East,NZ First,$0.00,"$6,032.20",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,032.20",Submitted,23/10/2024 10:16 PM,23/10/2024 10:16 PM,23/10/2024 10:16 PM
425,Evie Mcgruddy,d23,Aaron,Hunt,,Rimutaka,NZ First,$0.00,"$1,439.17",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,439.17",Submitted,23/10/2024 10:14 PM,23/10/2024 10:14 PM,23/10/2024 10:14 PM
424,Evie Mcgruddy,d23,John H,Hall,,Manurewa,NZ First,$0.00,$57.50,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$57.50,Submitted,23/10/2024 10:12 PM,23/10/2024 10:12 PM,23/10/2024 10:12 PM
423,Evie Mcgruddy,d23,Bill,Gudgeon,,Hamilton West,NZ First,$0.00,$898.58,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$898.58,Submitted,23/10/2024 10:10 PM,23/10/2024 10:10 PM,23/10/2024 10:10 PM
422,Evie Mcgruddy,d23,Grant,Ertel,,Coromandel,NZ First,$0.00,$500.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$500.00,Submitted,23/10/2024 10:01 PM,23/10/2024 10:01 PM,23/10/2024 10:01 PM
421,Evie Mcgruddy,d23,Raymond,Dolman,,Bay of Plenty,NZ First,$0.00,"$5,818.05",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,818.05",Submitted,23/10/2024 10:00 PM,23/10/2024 10:00 PM,23/10/2024 10:00 PM
420,Evie Mcgruddy,d23,Anne,Degia-Pala,,Kelston,NZ First,$0.00,"$1,454.25",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,454.25",Submitted,23/10/2024 9:58 PM,23/10/2024 9:58 PM,23/10/2024 9:58 PM
419,Evie Mcgruddy,d23,Brent,Catchpole,,Papakura,NZ First,$0.00,"$8,319.07",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,319.07",Submitted,23/10/2024 9:56 PM,23/10/2024 9:56 PM,23/10/2024 9:56 PM
418,Evie Mcgruddy,d23,Steve,Campbell,,Kaikōura,NZ First,"$2,000.00","$2,264.11","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,264.11",Submitted,23/10/2024 9:54 PM,23/10/2024 9:54 PM,23/10/2024 9:54 PM
417,Evie Mcgruddy,d23,Ria,Bond,,Invercargill,NZ First,$0.00,"$1,877.36",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,877.36",Submitted,23/10/2024 9:49 PM,23/10/2024 9:49 PM,23/10/2024 9:49 PM
416,Evie Mcgruddy,d23,Mahesh,Bindra,,Mt Roskill,NZ First,$0.00,"$1,232.00",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,232.00",Submitted,21/10/2024 2:08 AM,21/10/2024 2:08 AM,21/10/2024 2:08 AM
415,Evie Mcgruddy,d23,Hugh,Barr,,Wellington Central,NZ First,$0.00,"$1,374.96",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,374.96",Submitted,21/10/2024 2:02 AM,21/10/2024 2:02 AM,21/10/2024 2:02 AM
414,Evie Mcgruddy,d23,Darroch,Ball,,Palmerston North,NZ First,$0.00,"$14,655.89",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,655.89",Submitted,21/10/2024 1:53 AM,21/10/2024 1:53 AM,21/10/2024 1:53 AM
413,Evie Mcgruddy,d23,George,Abraham,,Christchurch Central,NZ First,"$2,228.70","$3,287.43","$2,228.70","$2,228.70",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,287.43",Submitted,21/10/2024 1:45 AM,21/10/2024 1:45 AM,21/10/2024 1:45 AM
412,Evie Mcgruddy,d23,Wayne,Walford,,Napier,National Party,"$30,248.83","$19,961.29","$30,248.83","$30,248.83",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,961.29",Submitted,20/10/2024 10:11 PM,20/10/2024 10:11 PM,20/10/2024 10:11 PM
411,Evie Mcgruddy,d23,Nicky,Wagner,,Christchurch Central,National Party,"$24,500.00","$21,083.15","$24,500.00","$24,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,083.15",Submitted,20/10/2024 10:04 PM,20/10/2024 10:04 PM,20/10/2024 10:04 PM
410,Evie Mcgruddy,d23,Karl,Varley,,Wigram,National Party,"$10,657.48","$8,653.22","$10,657.48","$10,657.48",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,653.22",Submitted,20/10/2024 9:53 PM,20/10/2024 9:53 PM,20/10/2024 9:53 PM
409,Evie Mcgruddy,d23,Louise,Upston,,Taupō,National Party,"$29,027.00","$17,985.97","$29,027.00","$29,027.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,985.97",Submitted,20/10/2024 9:49 PM,20/10/2024 9:49 PM,20/10/2024 9:49 PM
408,Evie Mcgruddy,d23,Misa Fia,Turner,,Māngere,National Party,"$14,749.84","$8,634.81","$14,749.84","$14,749.84",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,634.81",Submitted,20/10/2024 9:44 PM,20/10/2024 9:44 PM,20/10/2024 9:44 PM
407,Evie Mcgruddy,d23,Anne,Tolley,,East Coast,National Party,"$13,496.92","$12,967.92","$13,496.92","$13,496.92",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,967.92",Submitted,20/10/2024 8:18 PM,20/10/2024 8:18 PM,20/10/2024 8:18 PM
406,Evie Mcgruddy,d23,Lindsay,Tisch,,Waikato,National Party,"$12,054.13","$8,178.06","$12,054.13","$12,054.13",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,178.06",Submitted,20/10/2024 8:10 PM,20/10/2024 8:10 PM,20/10/2024 8:10 PM
405,Evie Mcgruddy,d23,Nick,Smith,,Nelson,National Party,"$25,000.00","$21,369.93","$25,000.00","$25,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,369.93",Submitted,18/10/2024 5:33 AM,18/10/2024 5:33 AM,18/10/2024 5:33 AM
404,Evie Mcgruddy,d23,Stuart,Smith,,Kaikōura,National Party,"$25,000.00","$17,375.69","$25,000.00","$25,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,375.69",Submitted,18/10/2024 5:00 AM,18/10/2024 5:00 AM,18/10/2024 5:00 AM
403,Evie Mcgruddy,d23,Scott,Simpson,,Coromandel,National Party,"$25,000.00","$15,192.76","$25,000.00","$25,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,192.76",Submitted,18/10/2024 4:50 AM,18/10/2024 4:50 AM,18/10/2024 4:50 AM
402,Evie Mcgruddy,d23,Scott,Alastair,,Wairarapa,National Party,"$10,000.00","$18,740.38","$10,000.00","$10,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$18,740.38",Submitted,18/10/2024 4:44 AM,18/10/2024 4:44 AM,18/10/2024 4:44 AM
401,Evie Mcgruddy,d23,Mike,Sabin,,Northland,National Party,"$20,200.00","$21,007.69","$20,200.00","$20,200.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,007.69",Submitted,18/10/2024 4:32 AM,18/10/2024 4:32 AM,18/10/2024 4:32 AM
400,Evie Mcgruddy,d23,Jami-Lee,Ross,,Botany,National Party,"$49,296.21","$23,229.54","$49,296.21","$49,296.21",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$23,229.54",Submitted,18/10/2024 4:23 AM,18/10/2024 4:23 AM,18/10/2024 4:23 AM
399,Evie Mcgruddy,d23,Shane,Reti,,Whangārei,National Party,"$21,394.35","$13,807.60","$21,394.35","$21,394.35",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$13,807.60",Submitted,18/10/2024 4:10 AM,18/10/2024 4:10 AM,18/10/2024 4:10 AM
398,Evie Mcgruddy,d23,Chao Fu,Wu,,Tāmaki,Labour Party,"$1,658.30","$1,126.08","$1,658.30","$1,658.30",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,126.08",Submitted,18/10/2024 2:10 AM,18/10/2024 2:10 AM,18/10/2024 2:10 AM
397,Evie Mcgruddy,d23,Megan,Woods,,Wigram,Labour Party,$0.00,"$19,565.83","$20,000.00","$20,000.00",No,"$20,000.00",$0.00,$0.00,No,$0.00,$0.00,No,"$19,565.83",Submitted,18/10/2024 1:57 AM,18/10/2024 1:57 AM,18/10/2024 1:57 AM
396,Evie Mcgruddy,d23,Michael Philip,Wood,,Epsom,Labour Party,"$6,807.00","$5,219.44","$6,807.00","$6,807.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,219.44",Submitted,18/10/2024 1:53 AM,18/10/2024 1:53 AM,18/10/2024 1:53 AM
395,Evie Mcgruddy,d23,Maureen,Pugh,,West Coast-Tasman,National Party,"$24,000.00","$21,278.68","$24,000.00","$24,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,278.68",Submitted,17/10/2024 11:08 PM,17/10/2024 11:08 PM,17/10/2024 11:08 PM
394,Evie Mcgruddy,d23,Christopher,Penk,,Kelston,National Party,"$10,000.00","$5,504.21","$10,000.00","$10,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,504.21",Submitted,17/10/2024 9:49 PM,17/10/2024 9:49 PM,17/10/2024 9:49 PM
393,Evie Mcgruddy,d23,Parmjeet,Parmar,,Mt Roskill,National Party,"$7,403.88","$7,403.88","$7,403.88","$7,403.88",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,403.88",Submitted,17/10/2024 9:31 PM,17/10/2024 9:31 PM,17/10/2024 9:31 PM
392,Evie Mcgruddy,d23,Hekia,Parata,,Mana,National Party,"$15,454.06","$15,454.06","$15,454.06","$15,454.06",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,454.06",Submitted,17/10/2024 9:23 PM,17/10/2024 9:23 PM,17/10/2024 9:23 PM
391,Evie Mcgruddy,d23,Simon,O'Connor,,Tāmaki,National Party,"$22,882.39","$9,758.13","$22,882.39","$22,882.39",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,758.13",Submitted,17/10/2024 9:18 PM,17/10/2024 9:18 PM,17/10/2024 9:18 PM
390,Evie Mcgruddy,d23,Alfred,Ngaro,,Te Atatū,National Party,"$30,507.49","$16,777.90","$30,507.49","$30,507.49",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$16,777.90",Submitted,17/10/2024 9:09 PM,17/10/2024 9:09 PM,17/10/2024 9:09 PM
389,Evie Mcgruddy,d23,Jonathan,Young,,New Plymouth,National Party,"$27,249.10","$22,575.10","$27,249.10","$27,249.10",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$22,575.10",Submitted,17/10/2024 8:06 PM,17/10/2024 8:06 PM,17/10/2024 8:06 PM
388,Evie Mcgruddy,d23,Michael,Woodhouse,,Dunedin North,National Party,"$15,000.00","$16,749.58","$15,000.00","$15,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$16,749.58",Submitted,17/10/2024 7:53 PM,17/10/2024 7:53 PM,17/10/2024 7:53 PM
387,Evie Mcgruddy,d23,Maurice,Williamson,,Pakuranga,National Party,"$4,500.00","$1,270.69","$4,500.00","$4,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,270.69",Submitted,17/10/2024 7:48 PM,17/10/2024 7:48 PM,17/10/2024 7:48 PM
