_2011CandidateDonations_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalCandidateExpensesPartsABCD,Part2CandidateExpenses_TotalExpenses,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
134,Evie Mcgruddy,d23,Deborah,Mahuta-Coyle,,Tauranga,Labour Party,"$1,000.00","$1,000.00","$1,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,266.60","$2,266.60",Submitted,5/11/2024 9:38 PM,5/11/2024 9:38 PM,5/11/2024 9:38 PM
133,Evie Mcgruddy,d23,Nanaia,Mahuta,,Hauraki-Waikato,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,369.31","$9,369.31",Submitted,5/11/2024 9:22 PM,5/11/2024 9:22 PM,5/11/2024 9:22 PM
132,Evie Mcgruddy,d23,Moana,Mackey,,East Coast,Labour Party,"$6,400.40","$6,400.40","$6,400.40",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$13,827.01","$13,827.01",Submitted,5/11/2024 9:19 PM,5/11/2024 9:19 PM,5/11/2024 9:19 PM
131,Evie Mcgruddy,d23,Tat,LOO,,Clutha-Southland,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,412.53","$1,412.53",Submitted,5/11/2024 8:59 PM,5/11/2024 8:59 PM,5/11/2024 8:59 PM
130,Evie Mcgruddy,d23,Andrew,Little,,New Plymouth,Labour Party,"$29,975.00","$27,000.00","$27,000.00",No,$0.00,$0.00,$0.00,No,"$2,975.00","$2,975.00",No,"$20,900.73","$20,900.73",Submitted,5/11/2024 4:07 AM,5/11/2024 4:07 AM,5/11/2024 4:07 AM
129,Evie Mcgruddy,d23,Iain,Lees-Galloway,,Palmerston North,Labour Party,"$23,750.00","$23,750.00","$23,750.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,871.34","$17,871.34",Submitted,5/11/2024 3:30 AM,5/11/2024 3:30 AM,5/11/2024 3:30 AM
128,Evie Mcgruddy,d23,Iain,Lees-Galloway,,Palmerston North,Labour Party,"$23,750.00","$23,750.00",$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,871.34","$17,871.34",Submitted,5/11/2024 3:15 AM,5/11/2024 3:15 AM,5/11/2024 3:15 AM
127,Evie Mcgruddy,d23,Hugh,Kininmonth,,Coromandel,Labour Party,"$4,500.00","$4,500.00","$4,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$4,517.17","$4,517.17",Submitted,5/11/2024 3:13 AM,5/11/2024 3:13 AM,5/11/2024 3:13 AM
126,Evie Mcgruddy,d23,Annette,King,,Rongotai,Labour Party,"$31,070.64","$31,070.64","$31,070.64",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,694.01","$2,694.01",Submitted,5/11/2024 1:19 AM,5/11/2024 1:19 AM,5/11/2024 1:19 AM
125,Evie Mcgruddy,d23,Sunny,Kaushal,,Pakuranga,Labour Party,"$2,000.00","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,961.66","$8,961.66",Submitted,5/11/2024 12:04 AM,5/11/2024 12:04 AM,5/11/2024 12:04 AM
124,Evie Mcgruddy,d23,Shane,Jones,,Tāmaki Makaurau,Labour Party,"$27,000.00","$27,000.00","$27,300.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$18,746.80","$18,746.80",Submitted,4/11/2024 11:57 PM,4/11/2024 11:57 PM,4/11/2024 11:57 PM
123,Evie Mcgruddy,d23,Parekura,Horomia,,Ikaroa-Rāwhiti,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$4,773.77","$4,773.77",Submitted,4/11/2024 10:59 PM,4/11/2024 10:59 PM,4/11/2024 10:59 PM
122,Evie Mcgruddy,d23,Chris,Hipkins,,Rimutaka,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,708.31","$12,708.31",Submitted,4/11/2024 10:57 PM,4/11/2024 10:57 PM,4/11/2024 10:57 PM
121,Evie Mcgruddy,d23,Richard,Hills,,Hunua,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,247.51","$2,247.51",Submitted,4/11/2024 10:55 PM,4/11/2024 10:55 PM,4/11/2024 10:55 PM
120,Evie Mcgruddy,d23,Julia,Haydon-Carr,,Tukituki,Labour Party,"$1,659.00","$1,659.00","$1,659.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,444.00","$6,444.00",Submitted,4/11/2024 10:51 PM,4/11/2024 10:51 PM,4/11/2024 10:51 PM
119,Evie Mcgruddy,d23,Piers Jeremy,Greenbrook-Held,,Helensville,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,132.69","$2,132.69",Submitted,4/11/2024 10:38 PM,4/11/2024 10:38 PM,4/11/2024 10:38 PM
118,Evie Mcgruddy,d23,Vivienne,Goldsmith,,East Coast Bays,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,530.08","$3,530.08",Submitted,4/11/2024 10:35 PM,4/11/2024 10:35 PM,4/11/2024 10:35 PM
117,Evie Mcgruddy,d23,Phil,Goff,,Mt Roskill,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,113.73","$5,113.73",Submitted,4/11/2024 10:19 PM,4/11/2024 10:19 PM,4/11/2024 10:19 PM
116,Evie Mcgruddy,d23,Paula,Gillon,,Northcote,Labour Party,"$4,173.40","$4,173.40","$1,785.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,045.89","$6,045.89",Submitted,4/11/2024 10:17 PM,4/11/2024 10:17 PM,4/11/2024 10:17 PM
115,Evie Mcgruddy,d23,Kris,Faafoi,,Mana,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,897.09","$9,897.09",Submitted,4/11/2024 9:57 PM,4/11/2024 9:57 PM,4/11/2024 9:57 PM
114,Evie Mcgruddy,d23,Ruth,Dyson,,Port Hills,Labour Party,"$10,000.00","$10,000.00","$10,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,709.42","$7,709.42",Submitted,4/11/2024 9:40 PM,4/11/2024 9:40 PM,4/11/2024 9:40 PM
113,Evie Mcgruddy,d23,Carol,Devoy-Heena,,Bay of Plenty,Labour Party,"$3,194.45","$3,194.45","$3,194.45",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,850.21","$3,850.21",Submitted,4/11/2024 2:20 AM,4/11/2024 2:20 AM,4/11/2024 2:20 AM
112,Evie Mcgruddy,d23,Kelvin,Davis,,Te Tai Tokerau,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,390.71","$7,390.71",Submitted,4/11/2024 2:15 AM,4/11/2024 2:15 AM,4/11/2024 2:15 AM
111,Evie Mcgruddy,d23,Lianne,Dalziel,,Christchurch East,Labour Party,"$13,065.81","$13,065.81","$13,065.81",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$11,165.45","$11,165.45",Submitted,4/11/2024 2:13 AM,4/11/2024 2:13 AM,4/11/2024 2:13 AM
110,Evie Mcgruddy,d23,Clare,Curran,,Dunedin South,Labour Party,"$15,000.00","$15,000.00","$15,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,391.53","$6,391.53",Submitted,4/11/2024 2:02 AM,4/11/2024 2:02 AM,4/11/2024 2:02 AM
109,Evie Mcgruddy,d23,David,Cunliffe,,New Lynn,Labour Party,"$14,499.00","$14,499.00","$16,499.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,991.48","$10,991.48",Submitted,4/11/2024 1:56 AM,4/11/2024 1:56 AM,4/11/2024 1:56 AM
108,Evie Mcgruddy,d23,Clayton,Cosgrove,,Waimakariri,Labour Party,"$28,217.18","$28,217.18","$28,217.18",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$23,178.19","$23,178.19",Submitted,1/11/2024 4:39 AM,1/11/2024 4:39 AM,1/11/2024 4:39 AM
107,Evie Mcgruddy,d23,Liz,Collyns,,Kaikōura,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,977.34","$7,977.34",Submitted,1/11/2024 3:34 AM,1/11/2024 3:34 AM,1/11/2024 3:34 AM
106,Evie Mcgruddy,d23,David,Clark,,Dunedin North,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,027.11","$7,027.11",Submitted,1/11/2024 3:31 AM,1/11/2024 3:31 AM,1/11/2024 3:31 AM
105,Evie Mcgruddy,d23,Ben,Clark,,North Shore,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,578.46","$2,578.46",Submitted,1/11/2024 3:27 AM,1/11/2024 3:27 AM,1/11/2024 3:27 AM
104,Evie Mcgruddy,d23,Charles,Chauvel,,Ōhāriu,Labour Party,"$5,000.00","$5,000.00","$5,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,650.35","$15,650.35",Submitted,1/11/2024 3:05 AM,1/11/2024 3:05 AM,1/11/2024 3:05 AM
103,Evie Mcgruddy,d23,Steve (Stephanie),Chadwick,,Rotorua,Labour Party,"$2,900.00","$2,900.00","$2,900.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$11,512.75","$11,512.75",Submitted,1/11/2024 2:57 AM,1/11/2024 2:57 AM,1/11/2024 2:57 AM
102,Evie Mcgruddy,d23,Frances,Campbell,,Taupō,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,810.01","$2,810.01",Submitted,1/11/2024 2:50 AM,1/11/2024 2:50 AM,1/11/2024 2:50 AM
101,Evie Mcgruddy,d23,Brendon,Burns,,Christchurch Central,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,787.51","$19,787.51",Submitted,1/11/2024 2:47 AM,1/11/2024 2:47 AM,1/11/2024 2:47 AM
100,Evie Mcgruddy,d23,Michael,Bott,,Wairarapa,Labour Party,"$3,446.55","$3,446.55","$3,446.55",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,859.54","$9,859.54",Submitted,1/11/2024 2:45 AM,1/11/2024 2:45 AM,1/11/2024 2:45 AM
99,Evie Mcgruddy,d23,Kimberly,Hannah,,Dunedin South,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 2:26 AM,1/11/2024 2:26 AM,1/11/2024 2:26 AM
98,Evie Mcgruddy,d23,Robin,Grieve,,Whangārei,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 2:25 AM,1/11/2024 2:25 AM,1/11/2024 2:25 AM
97,Evie Mcgruddy,d23,Hayden,Fitzgerald,,Rangitīkei,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$249.93,$249.93,Submitted,1/11/2024 2:21 AM,1/11/2024 2:21 AM,1/11/2024 2:21 AM
96,Evie Mcgruddy,d23,Richard,Evans,,Kaikōura,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,387.88","$2,387.88",Submitted,1/11/2024 2:14 AM,1/11/2024 2:14 AM,1/11/2024 2:14 AM
95,Evie Mcgruddy,d23,Alan Daniel,Davidson,,Whanganui,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 2:12 AM,1/11/2024 2:12 AM,1/11/2024 2:12 AM
94,Evie Mcgruddy,d23,Ian,Cummings,,Hunua,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 2:06 AM,1/11/2024 2:06 AM,1/11/2024 2:06 AM
93,Evie Mcgruddy,d23,Alwyn,Courtenay,,Rimutaka,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 2:01 AM,1/11/2024 2:01 AM,1/11/2024 2:01 AM
92,Evie Mcgruddy,d23,Dominic,Costello,,Te Atatū,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$130.30,$130.30,Submitted,1/11/2024 2:00 AM,1/11/2024 2:00 AM,1/11/2024 2:00 AM
91,Evie Mcgruddy,d23,Casey,Costello,,Māngere,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 1:58 AM,1/11/2024 1:58 AM,1/11/2024 1:58 AM
90,Evie Mcgruddy,d23,Thomas,Corbett,,Clutha-Southland,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 1:58 AM,1/11/2024 1:58 AM,1/11/2024 1:58 AM
89,Evie Mcgruddy,d23,Ian,Carline,,Invercargill,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,922.50","$5,922.50",Submitted,1/11/2024 1:57 AM,1/11/2024 1:57 AM,1/11/2024 1:57 AM
88,Evie Mcgruddy,d23,Robert,Burnside,,Tukituki,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 1:44 AM,1/11/2024 1:44 AM,1/11/2024 1:44 AM
87,Evie Mcgruddy,d23,Julian,Blanchard,,Rangitata,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,552.62","$12,552.62",Submitted,1/11/2024 1:37 AM,1/11/2024 1:37 AM,1/11/2024 1:37 AM
86,Evie Mcgruddy,d23,Carol,Beaumont,,Maungakiekie,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,301.16","$10,301.16",Submitted,1/11/2024 1:35 AM,1/11/2024 1:35 AM,1/11/2024 1:35 AM
85,Evie Mcgruddy,d23,Barry,Brill,,Northland,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,1/11/2024 1:34 AM,1/11/2024 1:34 AM,1/11/2024 1:34 AM
84,Evie Mcgruddy,d23,Rick,Barker,,Taranaki-King Country,Labour Party,"$2,000.00","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,659.81","$1,659.81",Submitted,1/11/2024 1:32 AM,1/11/2024 1:32 AM,1/11/2024 1:32 AM
83,Evie Mcgruddy,d23,Nick,Bakulich,,Tāmaki,Labour Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,859.67","$1,859.67",Submitted,1/11/2024 1:10 AM,1/11/2024 1:10 AM,1/11/2024 1:10 AM
82,Evie Mcgruddy,d23,Jacinda,Ardern,,Auckland Central,Labour Party,"$28,875.00","$28,875.00","$28,875.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$11,365.62","$11,365.62",Submitted,1/11/2024 12:11 AM,1/11/2024 12:11 AM,1/11/2024 12:11 AM
81,Evie Mcgruddy,d23,Wayne,Young,,Tāmaki,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 10:50 PM,31/10/2024 10:50 PM,31/10/2024 10:50 PM
80,Evie Mcgruddy,d23,Tim,Wikiriwhi,,Hamilton West,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 10:46 PM,31/10/2024 10:46 PM,31/10/2024 10:46 PM
79,Evie Mcgruddy,d23,Maurice,Wairau,,Ikaroa-Rāwhiti,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 10:45 PM,31/10/2024 10:45 PM,31/10/2024 10:45 PM
78,Evie Mcgruddy,d23,Mapuna,Turner,,Coromandel,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$160.00,$160.00,Submitted,31/10/2024 10:42 PM,31/10/2024 10:42 PM,31/10/2024 10:42 PM
77,Evie Mcgruddy,d23,Charles,Turner,,Rangitīkei,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,170.41","$2,170.41",Submitted,31/10/2024 10:40 PM,31/10/2024 10:40 PM,31/10/2024 10:40 PM
76,Evie Mcgruddy,d23,Philip Dean,Taueki,,Ōtaki,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 10:38 PM,31/10/2024 10:38 PM,31/10/2024 10:38 PM
75,Evie Mcgruddy,d23,Grant,Seton,,Rangitīkei,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$57.50,$57.50,Submitted,31/10/2024 10:37 PM,31/10/2024 10:37 PM,31/10/2024 10:37 PM
74,Evie Mcgruddy,d23,Don,Richards,,Rongotai,Independent,"$1,600.00","$1,600.00","$1,600.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,437.00","$2,437.00",Submitted,31/10/2024 10:35 PM,31/10/2024 10:35 PM,31/10/2024 10:35 PM
73,Evie Mcgruddy,d23,Yvette,Lamare,,Tauranga,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$562.00,$562.00,Submitted,31/10/2024 10:30 PM,31/10/2024 10:30 PM,31/10/2024 10:30 PM
72,Evie Mcgruddy,d23,Puhi,Karena,,Wellington Central,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 10:28 PM,31/10/2024 10:28 PM,31/10/2024 10:28 PM
71,Evie Mcgruddy,d23,Rusty,Kane,,New Plymouth,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 10:24 PM,31/10/2024 10:24 PM,31/10/2024 10:24 PM
70,Evie Mcgruddy,d23,Matthew,Goode,,Epsom,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$430.00,$430.00,Submitted,31/10/2024 10:22 PM,31/10/2024 10:22 PM,31/10/2024 10:22 PM
69,Evie Mcgruddy,d23,David,Ford,,Waitaki,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,850.00","$6,850.00",Submitted,31/10/2024 10:20 PM,31/10/2024 10:20 PM,31/10/2024 10:20 PM
68,Evie Mcgruddy,d23,Robert,Curtis,,Hamilton West,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$585.00,$585.00,Submitted,31/10/2024 10:18 PM,31/10/2024 10:18 PM,31/10/2024 10:18 PM
67,Evie Mcgruddy,d23,Luke,Chandler,,Christchurch Central,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 10:16 PM,31/10/2024 10:16 PM,31/10/2024 10:16 PM
66,Evie Mcgruddy,d23,Penny,Bright,,Epsom,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$443.00,$443.00,Submitted,31/10/2024 10:15 PM,31/10/2024 10:15 PM,31/10/2024 10:15 PM
65,Evie Mcgruddy,d23,Stephen,Berry,,Tāmaki,Independent,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,851.33","$2,851.33",Submitted,31/10/2024 10:09 PM,31/10/2024 10:09 PM,31/10/2024 10:09 PM
64,Evie Mcgruddy,d23,Tane,Woodley,,Rimutaka,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$323.75,$323.75,Submitted,31/10/2024 10:01 PM,31/10/2024 10:01 PM,31/10/2024 10:01 PM
63,Evie Mcgruddy,d23,Richard,Wesley,,Wigram,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$85.00,$85.00,Submitted,31/10/2024 9:59 PM,31/10/2024 9:59 PM,31/10/2024 9:59 PM
62,Evie Mcgruddy,d23,Charmaine,Watts,,Hunua,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,171.16","$1,171.16",Submitted,31/10/2024 9:58 PM,31/10/2024 9:58 PM,31/10/2024 9:58 PM
61,Evie Mcgruddy,d23,Pieter,Watson,,North Shore,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 9:55 PM,31/10/2024 9:55 PM,31/10/2024 9:55 PM
60,Evie Mcgruddy,d23,Holly,Walker,,Dunedin South,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,067.47","$1,067.47",Submitted,31/10/2024 9:54 PM,31/10/2024 9:54 PM,31/10/2024 9:54 PM
59,Evie Mcgruddy,d23,Metiria,Turei,,Dunedin North,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$190.11,$190.11,Submitted,31/10/2024 9:52 PM,31/10/2024 9:52 PM,31/10/2024 9:52 PM
58,Evie Mcgruddy,d23,Corrina,Tucker,,Palmerston North,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$85.00,$85.00,Submitted,31/10/2024 9:51 PM,31/10/2024 9:51 PM,31/10/2024 9:51 PM
57,Evie Mcgruddy,d23,Saffron,Toms,,New Lynn,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$85.00,$85.00,Submitted,31/10/2024 9:48 PM,31/10/2024 9:48 PM,31/10/2024 9:48 PM
56,Evie Mcgruddy,d23,Don,Brash,,North Shore,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 9:28 PM,31/10/2024 9:28 PM,31/10/2024 9:28 PM
55,Evie Mcgruddy,d23,Vernon,TAVA,,Northcote,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$973.68,$973.68,Submitted,31/10/2024 9:20 PM,31/10/2024 9:20 PM,31/10/2024 9:20 PM
54,Evie Mcgruddy,d23,Gary,Stewart,,Te Atatū,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 9:17 PM,31/10/2024 9:17 PM,31/10/2024 9:17 PM
53,Evie Mcgruddy,d23,Geoff,Steedman,,New Plymouth,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$55.00,$55.00,Submitted,31/10/2024 9:14 PM,31/10/2024 9:14 PM,31/10/2024 9:14 PM
52,Evie Mcgruddy,d23,Stephen,Boyle,,Mt Albert,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$732.66,$732.66,Submitted,31/10/2024 9:13 PM,31/10/2024 9:13 PM,31/10/2024 9:13 PM
51,Evie Mcgruddy,d23,John,Boscawen,,Tāmaki,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 9:12 PM,31/10/2024 9:12 PM,31/10/2024 9:12 PM
50,Evie Mcgruddy,d23,Brett,Stansfield,,East Coast Bays,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$45.00,$45.00,Submitted,31/10/2024 9:11 PM,31/10/2024 9:11 PM,31/10/2024 9:11 PM
49,Evie Mcgruddy,d23,James,Shaw,,Wellington Central,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,773.92","$7,773.92",Submitted,31/10/2024 9:08 PM,31/10/2024 9:08 PM,31/10/2024 9:08 PM
48,Evie Mcgruddy,d23,Eugenie,Sage,,Selwyn,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$180.00,$180.00,Submitted,31/10/2024 9:04 PM,31/10/2024 9:04 PM,31/10/2024 9:04 PM
47,Evie Mcgruddy,d23,Sea,Rotmann,,Wairarapa,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$699.05,$699.05,Submitted,31/10/2024 9:02 PM,31/10/2024 9:02 PM,31/10/2024 9:02 PM
46,Evie Mcgruddy,d23,Todd,Ross,,Māngere,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 8:58 PM,31/10/2024 8:58 PM,31/10/2024 8:58 PM
45,Evie Mcgruddy,d23,Denise,Roche,,Auckland Central,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,180.86","$1,180.86",Submitted,31/10/2024 8:55 PM,31/10/2024 8:55 PM,31/10/2024 8:55 PM
44,Evie Mcgruddy,d23,Russel,Norman,,Rongotai,Greens,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$702.57,$702.57,Submitted,31/10/2024 8:52 PM,31/10/2024 8:52 PM,31/10/2024 8:52 PM
43,Evie Mcgruddy,d23,Robin,Boom,,Waikato,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 4:51 AM,31/10/2024 4:51 AM,31/10/2024 4:51 AM
42,Evie Mcgruddy,d23,Allan,Birchfield,,West Coast-Tasman,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,31/10/2024 4:15 AM,31/10/2024 4:15 AM,31/10/2024 4:15 AM
41,Evie Mcgruddy,d23,John,Banks,,Epsom,ACT,"$30,500.00","$30,500.00","$30,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$22,627.41","$22,627.41",Submitted,31/10/2024 4:13 AM,31/10/2024 4:13 AM,31/10/2024 4:13 AM
