CandidateDonations2023Test_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalExpensesFG,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalPartFCandidateOnlyExpenses,TotalPartGSharedExpenses,TotalPartH,TotalPartHCalculated,PartHTotalsMatch,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
276,Bryce Edwards,d23,Shanan,Halbert,,Northcote,Labour Party,$0.00,"$26,843.33",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$26,843.33",$0.00,$0.00,No,Submitted,25/04/2024 11:06 PM,25/04/2024 11:06 PM,25/04/2024 11:06 PM
275,Bryce Edwards,d23,Fleur,Fitzsimons,,Rongotai,Labour Party,"$24,000.00","$25,259.48","$24,000.00","$24,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$207.00,"$25,052.48",$0.00,$0.00,No,Submitted,25/04/2024 10:57 PM,25/04/2024 10:57 PM,25/04/2024 10:57 PM
274,Bryce Edwards,d23,Emma,Dewhirst,,Kaikōura,Labour Party,"$14,167.78","$9,735.38","$14,167.78","$14,167.78",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$9,735.38",$0.00,$0.00,No,Submitted,25/04/2024 3:36 AM,25/04/2024 3:36 AM,25/04/2024 3:36 AM
273,Bryce Edwards,d23,Reuben,Davidson,,Christchurch East,Labour Party,"$6,954.03","$28,986.55","$6,954.03","$6,954.03",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,683.86","$26,402.69",$0.00,$0.00,No,Submitted,25/04/2024 12:06 AM,25/04/2024 12:06 AM,25/04/2024 12:06 AM
272,Bryce Edwards,d23,Georgie,Dansey,,Hamilton East,Labour Party,"$9,809.21","$18,420.67","$9,809.21","$9,809.21",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$18,420.67",$0.00,$0.00,No,Submitted,24/04/2024 11:42 PM,24/04/2024 11:42 PM,24/04/2024 11:42 PM
271,Bryce Edwards,d23,Liz,Craig,,Invercargill,Labour Party,$0.00,"$10,121.36",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$926.09,"$9,195.27",$0.00,$0.00,No,Submitted,24/04/2024 11:23 PM,24/04/2024 11:23 PM,24/04/2024 11:23 PM
270,Bryce Edwards,d23,Tamati,Coffey,,East Coast,Labour Party,"$2,000.00","$10,256.83","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$555.00,"$9,701.83",$0.00,$0.00,No,Submitted,24/04/2024 11:18 PM,24/04/2024 11:18 PM,24/04/2024 11:18 PM
269,Bryce Edwards,d23,Naisi,Chen,,East Coast Bays,Labour Party,$0.00,"$1,656.56",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$121.74,"$1,534.83",$0.00,$0.00,No,Submitted,24/04/2024 12:38 AM,24/04/2024 12:38 AM,24/04/2024 12:38 AM
268,Bryce Edwards,d23,Zulfiqar,Butt,,Rangitīkei,Labour Party,"$25,880.00","$12,101.27","$25,880.00","$25,880.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$12,101.27",$0.00,$0.00,No,Submitted,24/04/2024 12:27 AM,24/04/2024 12:27 AM,24/04/2024 12:27 AM
267,Bryce Edwards,d23,Toni,Boynton,,Waiariki,Labour Party,"$5,000.00","$10,101.47","$5,000.00","$5,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$10,101.47",$0.00,$0.00,No,Submitted,23/04/2024 11:59 PM,23/04/2024 11:59 PM,23/04/2024 11:59 PM
266,Bryce Edwards,d23,Rachel,Boyack,,Nelson,Labour Party,"$29,497.26","$32,560.84","$29,497.26","$29,497.26",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$32,560.84",$0.00,$0.00,No,Submitted,23/04/2024 11:28 PM,23/04/2024 11:28 PM,23/04/2024 11:28 PM
265,Bryce Edwards,d23,Glen,Bennett,,New Plymouth,Labour Party,"$27,510.00","$22,383.09","$27,510.00","$27,510.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$39.99,"$22,343.10",$0.00,$0.00,No,Submitted,23/04/2024 11:08 PM,23/04/2024 11:08 PM,23/04/2024 11:08 PM
264,Bryce Edwards,d23,Bruce,Welsh,,Rongotai,New Conservatives,$0.00,"$15,032.57",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$15,032.57",$0.00,$0.00,No,Submitted,19/04/2024 4:20 AM,19/04/2024 4:20 AM,19/04/2024 4:20 AM
263,Bryce Edwards,d23,Karl,Thomas,,Rangitata,New Conservatives,$0.00,"$1,558.25",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,558.25",$0.00,$0.00,$0.00,No,Submitted,19/04/2024 4:17 AM,19/04/2024 4:17 AM,19/04/2024 4:17 AM
262,Bryce Edwards,d23,Chris,O'Brien,,Ilam,New Conservatives,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,19/04/2024 4:16 AM,19/04/2024 4:16 AM,19/04/2024 4:16 AM
261,Bryce Edwards,d23,Jono,Langridge,,Tauranga,New Conservatives,$0.00,$980.17,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$980.17,$0.00,$0.00,No,Submitted,19/04/2024 4:15 AM,19/04/2024 4:15 AM,19/04/2024 4:15 AM
260,Bryce Edwards,d23,Helen,Houghton,,Christchurch East,New Conservatives,$0.00,$867.96,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$867.96,$0.00,$0.00,No,Submitted,19/04/2024 4:14 AM,19/04/2024 4:14 AM,19/04/2024 4:14 AM
259,Bryce Edwards,d23,Alister,Hood,,Kelston,New Conservatives,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,19/04/2024 4:12 AM,19/04/2024 4:12 AM,19/04/2024 4:12 AM
258,Bryce Edwards,d23,Cyndee,Elder,,Dunedin,New Conservatives,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,19/04/2024 4:08 AM,19/04/2024 4:08 AM,19/04/2024 4:08 AM
257,Bryce Edwards,d23,Dieuwe,de Boer,,Botany,New Conservatives,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,19/04/2024 4:06 AM,19/04/2024 4:06 AM,19/04/2024 4:06 AM
256,Bryce Edwards,d23,Abe,Coulter,,Selwyn,New Conservatives,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,19/04/2024 3:58 AM,19/04/2024 3:58 AM,19/04/2024 3:58 AM
255,Bryce Edwards,d23,Bob,Wessex,,Ōtaki,NAP,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,19/04/2024 3:54 AM,19/04/2024 3:54 AM,19/04/2024 3:54 AM
254,Bryce Edwards,d23,Richard,Goode,,Mana,NAP,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,19/04/2024 3:52 AM,19/04/2024 3:52 AM,19/04/2024 3:52 AM
253,Bryce Edwards,d23,Richard,Osmaston,,West Coast-Tasman,Money Free Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,19/04/2024 3:48 AM,19/04/2024 3:48 AM,19/04/2024 3:48 AM
252,Bryce Edwards,d23,Wendy,Gillespie,,Bay of Plenty,Leighton Baker Party,$0.00,"$6,827.74",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,827.74",$0.00,$0.00,$0.00,No,Submitted,19/04/2024 3:43 AM,19/04/2024 3:43 AM,19/04/2024 3:43 AM
251,Bryce Edwards,d23,Debra,Cullimore,,Wigram,Leighton Baker Party,$0.00,$627.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$627.00,$0.00,$0.00,No,Submitted,19/04/2024 3:39 AM,19/04/2024 3:39 AM,19/04/2024 3:39 AM
250,Bryce Edwards,d23,Leighton,Baker,,Waimakariri,Leighton Baker Party,$0.00,"$9,696.07",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$8,070.39","$1,625.68",$0.00,$0.00,No,Submitted,19/04/2024 3:35 AM,19/04/2024 3:35 AM,19/04/2024 3:35 AM
249,Bryce Edwards,d23,Camilla,Belich,,Epsom,Labour Party,"$5,192.77","$11,604.12","$5,192.77","$5,192.77",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$11,604.12",$0.00,$0.00,No,Submitted,19/04/2024 12:25 AM,19/04/2024 12:25 AM,19/04/2024 12:25 AM
248,Bryce Edwards,d23,Aladdin,Al-Bastanji,,Taupō,Labour Party,$0.00,"$1,736.03",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,736.03",$0.00,$0.00,No,Submitted,19/04/2024 12:12 AM,19/04/2024 12:12 AM,19/04/2024 12:12 AM
247,Bryce Edwards,d23,David,Webber,,Taieri,Independent,$0.00,$71.68,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$71.68,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:51 PM,18/04/2024 11:51 PM,18/04/2024 11:51 PM
246,Bryce Edwards,d23,Peter,Wakeman,,Banks Peninsula,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:49 PM,18/04/2024 11:49 PM,18/04/2024 11:49 PM
245,Bryce Edwards,d23,Taupō,Wahed,,Bay of Plenty,Independent,$0.00,"$27,024.08",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:48 PM,18/04/2024 11:48 PM,18/04/2024 11:48 PM
244,Bryce Edwards,d23,Paturiri,Toautu,,Te Tai Tokerau,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:43 PM,18/04/2024 11:43 PM,18/04/2024 11:43 PM
243,Bryce Edwards,d23,Wiremu,Thomson,,Wigram,Independent,$0.00,"$3,558.75",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,558.75",$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:41 PM,18/04/2024 11:41 PM,18/04/2024 11:41 PM
242,Bryce Edwards,d23,Pamela,Taylor,,Dunedin,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:38 PM,18/04/2024 11:38 PM,18/04/2024 11:38 PM
241,Bryce Edwards,d23,John Clive,Smith,,Napier,Independent,$0.00,$684.25,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$684.25,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:36 PM,18/04/2024 11:36 PM,18/04/2024 11:36 PM
240,Bryce Edwards,d23,Daniel,Shand,,Waitaki,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:31 PM,18/04/2024 11:31 PM,18/04/2024 11:31 PM
239,Bryce Edwards,d23,Don,Richards,,East Coast,Independent,"$1,000.00","$2,520.95",$0.00,"$1,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,520.95",$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:30 PM,18/04/2024 11:30 PM,18/04/2024 11:30 PM
238,Bryce Edwards,d23,Michael,Ponk,,Tukituki,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:22 PM,18/04/2024 11:22 PM,18/04/2024 11:22 PM
237,Bryce Edwards,d23,Melanie,Phillips,,Te Atatū,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:16 PM,18/04/2024 11:16 PM,18/04/2024 11:16 PM
236,Bryce Edwards,d23,Patrick,Phelps,,West Coast-Tasman,Independent,"$32,600.00","$29,277.33","$32,600.00","$32,600.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$29,277.33",$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:14 PM,18/04/2024 11:14 PM,18/04/2024 11:14 PM
235,Bryce Edwards,d23,Sam,Park,,Christchurch East,Independent,$0.00,"$4,080.00",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$4,080.00",$0.00,$0.00,$0.00,No,Submitted,18/04/2024 11:01 PM,18/04/2024 11:01 PM,18/04/2024 11:01 PM
234,Bryce Edwards,d23,Brooke,Pao Stanley,,Māngere,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 10:58 PM,18/04/2024 10:58 PM,18/04/2024 10:58 PM
233,Bryce Edwards,d23,Jim,O'Malley,,Dunedin,Independent,$0.00,"$11,282.92",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$11,282.92",$0.00,$0.00,$0.00,No,Submitted,18/04/2024 10:48 PM,18/04/2024 10:48 PM,18/04/2024 10:48 PM
232,Bryce Edwards,d23,Tesi,Naufahu,,Mt Albert,Independent,$0.00,$439.07,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$439.07,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 10:42 PM,18/04/2024 10:42 PM,18/04/2024 10:42 PM
231,Bryce Edwards,d23,Jonn,Naera,,Rotorua,Independent,$0.00,"$1,447.96",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,447.96",$0.00,$0.00,$0.00,No,Submitted,18/04/2024 10:39 PM,18/04/2024 10:39 PM,18/04/2024 10:39 PM
230,Bryce Edwards,d23,Geoff,McTague,,Wigram,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 10:37 PM,18/04/2024 10:37 PM,18/04/2024 10:37 PM
229,Bryce Edwards,d23,Don S,McDonald,,Rongotai,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 10:36 PM,18/04/2024 10:36 PM,18/04/2024 10:36 PM
228,Bryce Edwards,d23,John,McCaskey,,Kaikōura,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,18/04/2024 10:34 PM,18/04/2024 10:34 PM,18/04/2024 10:34 PM
227,Bryce Edwards,d23,Andi,Liu,,Auckland Central,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:29 AM,16/04/2024 5:29 AM,16/04/2024 5:29 AM
226,Bryce Edwards,d23,Ted,Howard,,Kaikōura,Independent,$0.00,$87.08,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$87.08,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:25 AM,16/04/2024 5:25 AM,16/04/2024 5:25 AM
225,Bryce Edwards,d23,Fiona,Green,,Whangārei,Independent,$0.00,$94.59,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:21 AM,16/04/2024 5:21 AM,16/04/2024 5:21 AM
224,Bryce Edwards,d23,Karl Thomas,Geiringer,,Wellington Central,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:18 AM,16/04/2024 5:18 AM,16/04/2024 5:18 AM
223,Bryce Edwards,d23,Mac,Gardner,,Taieri,Independent,$0.00,$880.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$880.00,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:14 AM,16/04/2024 5:14 AM,16/04/2024 5:14 AM
222,Bryce Edwards,d23,Jared Warren,Gardner,,Wairarapa,Independent,$0.00,$670.04,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$670.04,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:12 AM,16/04/2024 5:12 AM,16/04/2024 5:12 AM
221,Bryce Edwards,d23,Geoffrey Karena,Fuimaono Puhi,,Te Tai Tonga,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:08 AM,16/04/2024 5:08 AM,16/04/2024 5:08 AM
220,Bryce Edwards,d23,Changrong,Dong,,Taieri,Independent,$0.00,"$2,405.00",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,405.00",$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:04 AM,16/04/2024 5:04 AM,16/04/2024 5:04 AM
219,Bryce Edwards,d23,Monaco,Caracas,,East Coast,Independent,$0.00,"$2,000.00",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,000.00",$0.00,$0.00,$0.00,No,Submitted,16/04/2024 5:00 AM,16/04/2024 5:00 AM,16/04/2024 5:00 AM
218,Bryce Edwards,d23,Bill,Burr,,Taranaki-King Country,Independent,$0.00,"$4,170.00",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$4,170.00",$0.00,$0.00,$0.00,No,Submitted,16/04/2024 4:46 AM,16/04/2024 4:46 AM,16/04/2024 4:46 AM
217,Bryce Edwards,d23,Phillip,Bridge,,Maungakiekie,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 4:43 AM,16/04/2024 4:43 AM,16/04/2024 4:43 AM
216,Bryce Edwards,d23,Larry,Baldock,,Tauranga,Independent,"$20,000.00","$23,861.63","$20,000.00","$20,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$23,861.63",$0.00,$0.00,$0.00,No,Submitted,16/04/2024 4:37 AM,16/04/2024 4:37 AM,16/04/2024 4:37 AM
215,Bryce Edwards,d23,Pete,Bains,,Wellington Central,Independent,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,16/04/2024 4:19 AM,16/04/2024 4:19 AM,16/04/2024 4:19 AM
214,Bryce Edwards,d23,Anthony Joseph J,Van Den Heuvel,,Mt Albert,Human Rights Party,$0.00,"$3,190.82",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,190.82",$0.00,$0.00,$0.00,No,Submitted,16/04/2024 4:11 AM,16/04/2024 4:11 AM,16/04/2024 4:11 AM
213,Bryce Edwards,d23,Darleen,Tana,,Tāmaki Makaurau,Greens,"$4,551.00","$8,961.41","$4,551.00","$4,551.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,415.00","$6,546.41",$0.00,$0.00,No,Submitted,16/04/2024 4:01 AM,16/04/2024 4:01 AM,16/04/2024 4:01 AM
212,Bryce Edwards,d23,Steve,Abel,,New Lynn,Greens,"$2,317.50",$52.70,"$2,317.50","$2,317.50",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$52.70,$0.00,$0.00,No,Submitted,16/04/2024 3:51 AM,16/04/2024 3:51 AM,16/04/2024 3:51 AM
211,Bryce Edwards,d23,Lawrence,Xu-Nan,,Epsom,Greens,"$2,317.50",$65.87,"$2,317.50","$2,317.50",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$65.87,$0.00,$0.00,No,Submitted,16/04/2024 3:44 AM,16/04/2024 3:44 AM,16/04/2024 3:44 AM
210,Bryce Edwards,d23,Scott,Willis,,Taieri,Greens,"$2,000.00","$1,179.10","$2,000.00","$2,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,179.10",$0.00,$0.00,No,Submitted,16/04/2024 3:35 AM,16/04/2024 3:35 AM,16/04/2024 3:35 AM
209,Bryce Edwards,d23,Richard,Wesley,,Wigram,Greens,$0.00,"$1,487.91",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,487.91",$0.00,$0.00,No,Submitted,15/04/2024 4:55 AM,15/04/2024 4:55 AM,15/04/2024 4:55 AM
208,Bryce Edwards,d23,Jordan,Walker,,East Coast,Greens,$0.00,$59.48,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$59.48,$0.00,$0.00,No,Submitted,15/04/2024 2:37 AM,15/04/2024 2:37 AM,15/04/2024 2:37 AM
207,Bryce Edwards,d23,Celia,Wade-Brown,,Wairarapa,Greens,$0.00,$374.20,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$230.00,$144.20,$0.00,$0.00,No,Submitted,15/04/2024 2:17 AM,15/04/2024 2:17 AM,15/04/2024 2:17 AM
206,Bryce Edwards,d23,Teanau,Tuiono,,Palmerston North,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,15/04/2024 2:13 AM,15/04/2024 2:13 AM,15/04/2024 2:13 AM
205,Bryce Edwards,d23,Peter,Sykes,,Māngere,Greens,$0.00,"$1,828.22",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,828.22",$0.00,$0.00,No,Submitted,15/04/2024 2:08 AM,15/04/2024 2:08 AM,15/04/2024 2:08 AM
204,Bryce Edwards,d23,Andrew,Shaw,,Northcote,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,11/04/2024 10:38 PM,11/04/2024 10:38 PM,11/04/2024 10:38 PM
203,Bryce Edwards,d23,Marion,Sanson,,Whanganui,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,11/04/2024 10:37 PM,11/04/2024 10:37 PM,11/04/2024 10:37 PM
202,Bryce Edwards,d23,Suveen,Walgampola,,Mt Roskill,Greens,$0.00,$236.43,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$236.43,$0.00,$0.00,No,Submitted,11/04/2024 10:36 PM,11/04/2024 10:36 PM,11/04/2024 10:36 PM
201,Bryce Edwards,d23,Sapna,Samant,,Maungakiekie,Greens,$0.00,$65.87,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$65.87,$0.00,$0.00,No,Submitted,11/04/2024 10:34 PM,11/04/2024 10:34 PM,11/04/2024 10:34 PM
200,Bryce Edwards,d23,Stephanie,Rodgers,,Ōhāriu,Greens,$0.00,$526.99,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$526.99,$0.00,$0.00,No,Submitted,11/04/2024 10:32 PM,11/04/2024 10:32 PM,11/04/2024 10:32 PM
199,Bryce Edwards,d23,Steve,Richards,,West Coast-Tasman,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,11/04/2024 10:31 PM,11/04/2024 10:31 PM,11/04/2024 10:31 PM
198,Bryce Edwards,d23,Nick,Ratcliffe,,Tukituki,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,11/04/2024 10:30 PM,11/04/2024 10:30 PM,11/04/2024 10:30 PM
197,Bryce Edwards,d23,Lan,Pham,,Banks Peninsula,Greens,$0.00,"$2,201.98",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$121.38,"$2,080.60",$0.00,$0.00,No,Submitted,11/04/2024 10:29 PM,11/04/2024 10:29 PM,11/04/2024 10:29 PM
196,Bryce Edwards,d23,Reina Tuai,Penney,,Northland,Greens,$0.00,$336.17,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$336.17,$0.00,$0.00,No,Submitted,11/04/2024 5:01 AM,11/04/2024 5:01 AM,11/04/2024 5:01 AM
195,Bryce Edwards,d23,Tamatha,Paul,,Wellington Central,Greens,"$18,700.00","$29,690.12","$18,700.00","$18,700.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,539.10","$28,151.02",$0.00,$0.00,No,Submitted,10/04/2024 11:23 PM,10/04/2024 11:23 PM,10/04/2024 11:23 PM
194,Bryce Edwards,d23,George,O'Connor Patena,,Taupō,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,10/04/2024 3:44 AM,10/04/2024 3:44 AM,10/04/2024 3:44 AM
193,Bryce Edwards,d23,Chris,Norton,,Remutaka,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,10/04/2024 3:43 AM,10/04/2024 3:43 AM,10/04/2024 3:43 AM
192,Bryce Edwards,d23,Lorraine,Newman,,Whangaparāoa,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,10/04/2024 3:40 AM,10/04/2024 3:40 AM,10/04/2024 3:40 AM
